dataset,nvar,Year,Month,Prec,Tavg,Tmin,Tmax
GPCC,5,2062,7,46.82016251,23.758,19.999,28.063
GPCC,5,2062,8,67.42252154,23.067,19.36,27.211
GPCC,5,2062,9,9.817730661,23.896,19.492,28.66
GPCC,5,2062,10,90.77682024,25.472,20.858,30.313
GPCC,5,2062,11,151.1335508,26.515,22.194,31.076
GPCC,5,2062,12,51.24557898,26.485,22.235,31.175
GPCC,5,2063,1,55.80186919,26.052,21.581,31.194
GPCC,5,2063,2,5.578250026,26.946,22.174,32.565
GPCC,5,2063,3,14.26521231,27.462,22.801,32.426
GPCC,5,2063,4,97.89054039,26.305,22.317,30.715
GPCC,5,2063,5,218.7623088,24.461,20.658,28.951
GPCC,5,2063,6,46.89216428,23.633,19.758,28.16
GPCC,5,2063,7,3.864100279,22.196,18.242,26.839
GPCC,5,2063,8,26.05120238,22.704,18.698,27.336
GPCC,5,2063,9,17.41266241,22.696,17.949,27.918
GPCC,5,2063,10,12.45421794,24.181,19.382,29.268
GPCC,5,2063,11,17.70319626,25.781,20.714,31.173
GPCC,5,2063,12,143.300982,25.323,21.119,30.044
GPCC,5,2064,1,56.40011768,26.542,21.972,31.933
GPCC,5,2064,2,8.522087977,27.48,22.522,33.356
GPCC,5,2064,3,48.52669256,27.271,22.539,32.539
GPCC,5,2064,4,196.0192073,26.195,21.987,30.831
GPCC,5,2064,5,140.8604962,25.024,21.329,29.311
GPCC,5,2064,6,141.7999389,24.004,20.378,28.391
GPCC,5,2064,7,5.916252677,23.496,19.89,27.794
GPCC,5,2064,8,74.68570015,23.067,18.961,27.801
GPCC,5,2064,9,6.139929527,24.096,19.618,29.038
GPCC,5,2064,10,71.78908494,24.891,20.277,29.754
GPCC,5,2064,11,219.9638141,25.862,21.215,30.798
GPCC,5,2064,12,58.41320932,26.785,21.961,31.927
GPCC,5,2065,1,9.737139731,26.842,22.069,32.346
GPCC,5,2065,2,13.11242867,27.451,22.834,33.031
GPCC,5,2065,3,16.33601924,27.5,23.419,31.975
GPCC,5,2065,4,72.62559916,27.257,23.235,31.892
GPCC,5,2065,5,255.1471931,25.153,21.712,29.093
GPCC,5,2065,6,136.5664661,25.004,21.441,29.283
GPCC,5,2065,7,68.662479,23.795,19.826,28.231
GPCC,5,2065,8,17.28413411,23.358,19.539,27.675
GPCC,5,2065,9,38.35124655,23.796,19.315,28.689
GPCC,5,2065,10,21.18088623,25.311,20.28,30.495
GPCC,5,2065,11,39.93459839,26.081,20.875,31.484
GPCC,5,2065,12,32.38760401,26.799,22.37,31.512
GPCC,5,2066,1,21.04174869,26.014,21.649,31.06
GPCC,5,2066,2,41.43785017,26.551,22.032,31.833
GPCC,5,2066,3,75.63598399,27.142,22.39,32.176
GPCC,5,2066,4,38.73883311,27.095,22.991,32.033
GPCC,5,2066,5,92.08411149,25.224,21.622,29.7
GPCC,5,2066,6,59.74882866,23.976,20.064,28.529
GPCC,5,2066,7,53.30294086,23.758,19.999,28.063
GPCC,5,2066,8,76.75792833,23.067,19.36,27.211
GPCC,5,2066,9,11.17710595,23.896,19.492,28.66
GPCC,5,2066,10,103.3458925,25.472,20.858,30.313
GPCC,5,2066,11,172.0596915,26.515,22.194,31.076
GPCC,5,2066,12,58.34110604,26.485,22.235,31.175
GPCC,5,2067,1,9.396969035,27.043,22.147,32.636
GPCC,5,2067,2,36.26057462,27.579,22.761,32.75
GPCC,5,2067,3,3.371182999,27.4,22.311,32.888
GPCC,5,2067,4,70.37955231,26.704,22.294,31.422
GPCC,5,2067,5,0,25.924,22.236,30.285
GPCC,5,2067,6,44.6559603,24.333,20.451,28.971
GPCC,5,2067,7,251.6172818,23.524,19.97,27.676
GPCC,5,2067,8,29.44492204,23.395,19.724,27.595
GPCC,5,2067,9,345.5869721,23.805,19.917,28.025
GPCC,5,2067,10,143.6661392,24.891,20.881,29.172
GPCC,5,2067,11,193.3544452,25.662,22.004,29.528
GPCC,5,2067,12,108.3012896,26.614,22.548,30.867
GPCC,5,2068,1,12.88940009,26.343,21.355,32.146
GPCC,5,2068,2,0.401473118,26.409,21.208,32.291
GPCC,5,2068,3,46.4229705,27.071,21.809,32.611
GPCC,5,2068,4,138.8357431,26.024,22.143,30.595
GPCC,5,2068,5,344.5801508,24.562,21.153,28.648
GPCC,5,2068,6,21.93311032,23.776,20,28.197
GPCC,5,2068,7,18.37267767,22.768,18.541,27.585
GPCC,5,2068,8,42.96818867,22.867,18.354,28.018
GPCC,5,2068,9,20.11591621,23.796,19.039,29.065
GPCC,5,2068,10,40.07335619,25.581,20.551,30.841
GPCC,5,2068,11,126.453467,26.353,21.835,31.116
GPCC,5,2068,12,79.73467418,25.571,21.246,30.092
GPCC,5,2069,1,10.26122938,26.842,22.069,32.346
GPCC,5,2069,2,13.81818912,27.451,22.834,33.031
GPCC,5,2069,3,17.21528551,27.5,23.419,31.975
GPCC,5,2069,4,76.53458329,27.257,23.235,31.892
GPCC,5,2069,5,268.880179,25.153,21.712,29.093
GPCC,5,2069,6,143.9169893,25.004,21.441,29.283
GPCC,5,2069,7,72.35815303,23.795,19.826,28.231
GPCC,5,2069,8,18.21443151,23.358,19.539,27.675
GPCC,5,2069,9,40.41545554,23.796,19.315,28.689
GPCC,5,2069,10,22.32092155,25.311,20.28,30.495
GPCC,5,2069,11,42.08402935,26.081,20.875,31.484
GPCC,5,2069,12,34.13082722,26.799,22.37,31.512
GPCC,6,2020,1,17.90485634,26.213,21.727,31.631
GPCC,6,2020,2,3.817523076,26.651,22.038,32.216
GPCC,6,2020,3,61.9938823,27.333,23.015,32.134
GPCC,6,2020,4,323.9990492,25.795,21.797,30.304
GPCC,6,2020,5,122.6896144,24.361,20.886,28.393
GPCC,6,2020,6,81.4084392,23.342,19.462,27.655
GPCC,6,2020,7,29.20357074,23.105,19.176,27.672
GPCC,6,2020,8,33.93460689,22.776,18.677,27.246
GPCC,6,2020,9,17.57791482,23.395,18.785,28.396
GPCC,6,2020,10,30.1459316,25.01,20.234,30.175
GPCC,6,2020,11,95.37076542,25.882,22.411,29.443
GPCC,6,2020,12,84.33168106,25.48,21.339,29.908
GPCC,6,2021,1,59.76415133,26.052,21.581,31.194
GPCC,6,2021,2,5.974340709,26.946,22.174,32.565
GPCC,6,2021,3,15.27813171,27.462,22.801,32.426
GPCC,6,2021,4,104.8413818,26.305,22.317,30.715
GPCC,6,2021,5,234.2958026,24.461,20.658,28.951
GPCC,6,2021,6,50.22180159,23.633,19.758,28.16
GPCC,6,2021,7,4.138475596,22.196,18.242,26.839
GPCC,6,2021,8,27.90100088,22.704,18.698,27.336
GPCC,6,2021,9,18.64907048,22.696,17.949,27.918
GPCC,6,2021,10,13.3385454,24.181,19.382,29.268
GPCC,6,2021,11,18.96023406,25.781,20.714,31.173
GPCC,6,2021,12,153.4762491,25.323,21.119,30.044
GPCC,6,2022,1,10.798899,26.842,22.069,32.346
GPCC,6,2022,2,14.54223693,27.451,22.834,33.031
GPCC,6,2022,3,18.11733494,27.5,23.419,31.975
GPCC,6,2022,4,80.54485529,27.257,23.235,31.892
GPCC,6,2022,5,282.9690079,25.153,21.712,29.093
GPCC,6,2022,6,151.4579759,25.004,21.441,29.283
GPCC,6,2022,7,76.14958773,23.795,19.826,28.231
GPCC,6,2022,8,19.16883436,23.358,19.539,27.675
GPCC,6,2022,9,42.53315139,23.796,19.315,28.689
GPCC,6,2022,10,23.49049696,25.311,20.28,30.495
GPCC,6,2022,11,44.28915541,26.081,20.875,31.484
GPCC,6,2022,12,35.91922006,26.799,22.37,31.512
GPCC,6,2023,1,21.26506544,26.804,22.05,32.294
GPCC,6,2023,2,8.910112929,27.18,22.531,32.745
GPCC,6,2023,3,8.314084967,28.271,23.101,34.113
GPCC,6,2023,4,134.3588458,27.014,22.713,31.727
GPCC,6,2023,5,163.1399248,25.485,21.889,29.643
GPCC,6,2023,6,115.9830006,24.104,20.342,28.684
GPCC,6,2023,7,15.10274244,23.158,18.879,28.185
GPCC,6,2023,8,42.24727015,22.948,17.787,28.935
GPCC,6,2023,9,2.990241981,23.686,17.59,30.425
GPCC,6,2023,10,22.38640618,25.343,19.151,31.917
GPCC,6,2023,11,45.59108804,26.119,19.999,32.588
GPCC,6,2023,12,24.649292,26.013,20.151,32.707
GPCC,6,2024,1,165.9457675,26.714,22.05,31.848
GPCC,6,2024,2,41.193356,26.947,22.511,31.931
GPCC,6,2024,3,41.22562233,27.971,23.418,33.428
GPCC,6,2024,4,332.9670796,26.967,22.872,31.572
GPCC,6,2024,5,81.31116745,25.295,21.371,29.841
GPCC,6,2024,6,235.9314509,24.704,20.817,29.29
GPCC,6,2024,7,31.83611847,23.396,19.482,27.979
GPCC,6,2024,8,14.05736718,23.405,19.387,27.849
GPCC,6,2024,9,2.592062349,24.096,19.925,28.49
GPCC,6,2024,10,0,25.301,20.611,30.191
GPCC,6,2024,11,94.61565345,25.691,21.188,30.516
GPCC,6,2024,12,47.44226979,27.071,22.509,32.054
GPCC,6,2025,1,18.93664701,26.213,21.727,31.631
GPCC,6,2025,2,4.037512815,26.651,22.038,32.216
GPCC,6,2025,3,65.5663605,27.333,23.015,32.134
GPCC,6,2025,4,342.6699164,25.795,21.797,30.304
GPCC,6,2025,5,129.7597632,24.361,20.886,28.393
GPCC,6,2025,6,86.09970653,23.342,19.462,27.655
GPCC,6,2025,7,30.88646453,23.105,19.176,27.672
GPCC,6,2025,8,35.89013281,22.776,18.677,27.246
GPCC,6,2025,9,18.59086505,23.395,18.785,28.396
GPCC,6,2025,10,31.88313016,25.01,20.234,30.175
GPCC,6,2025,11,100.86663,25.882,22.411,29.443
GPCC,6,2025,12,89.191404,25.48,21.339,29.908
GPCC,6,2026,1,0.063976914,26.447,21.554,31.855
GPCC,6,2026,2,0,26.38,21.431,32.167
GPCC,6,2026,3,11.8037406,27.162,22.232,32.546
GPCC,6,2026,4,122.5371156,26.671,22.31,31.309
GPCC,6,2026,5,161.9255689,25.015,21.205,29.279
GPCC,6,2026,6,128.6255853,23.271,19.734,27.518
GPCC,6,2026,7,84.74808519,22.782,19.19,27.003
GPCC,6,2026,8,10.33227158,22.559,18.85,26.854
GPCC,6,2026,9,15.59970416,23.524,19.105,28.376
GPCC,6,2026,10,56.3743239,24.481,20.114,29.013
GPCC,6,2026,11,127.1434534,24.444,20.269,28.831
GPCC,6,2026,12,71.5475153,25.181,20.851,29.679
GPCC,6,2027,1,9.631253732,27.385,22.144,33.258
GPCC,6,2027,2,0.593262983,27.209,22.206,33.038
GPCC,6,2027,3,202.9422887,27,22.324,32.226
GPCC,6,2027,4,70.73734093,25.595,21.143,30.216
GPCC,6,2027,5,52.33691874,23.952,20.371,27.98
GPCC,6,2027,6,35.75336443,23.595,19.729,28.328
GPCC,6,2027,7,22.0712369,22.729,18.811,27.231
GPCC,6,2027,8,44.33713821,23.068,19.024,27.648
GPCC,6,2027,9,26.02941336,23.496,18.906,28.456
GPCC,6,2027,10,49.9082484,25.053,20.337,30.091
GPCC,6,2027,11,65.84292133,26.153,20.991,31.64
GPCC,6,2027,12,95.50607045,26.385,22.093,30.983
GPCC,6,2028,1,178.6318368,26.714,22.05,31.848
GPCC,6,2028,2,44.34246776,26.947,22.511,31.931
GPCC,6,2028,3,44.37720076,27.971,23.418,33.428
GPCC,6,2028,4,358.4214405,26.967,22.872,31.572
GPCC,6,2028,5,87.52716874,25.295,21.371,29.841
GPCC,6,2028,6,253.9677214,24.704,20.817,29.29
GPCC,6,2028,7,34.26989676,23.396,19.482,27.979
GPCC,6,2028,8,15.13201184,23.405,19.387,27.849
GPCC,6,2028,9,2.790217945,24.096,19.925,28.49
GPCC,6,2028,10,0,25.301,20.611,30.191
GPCC,6,2028,11,101.8487438,25.691,21.188,30.516
GPCC,6,2028,12,51.06909277,27.071,22.509,32.054
GPCC,6,2029,1,60.02557985,26.052,21.581,31.194
GPCC,6,2029,2,6.000474487,26.946,22.174,32.565
GPCC,6,2029,3,15.3449634,27.462,22.801,32.426
GPCC,6,2029,4,105.2999932,26.305,22.317,30.715
GPCC,6,2029,5,235.3206913,24.461,20.658,28.951
GPCC,6,2029,6,50.44148865,23.633,19.758,28.16
GPCC,6,2029,7,4.156578681,22.196,18.242,26.839
GPCC,6,2029,8,28.02304925,22.704,18.698,27.336
GPCC,6,2029,9,18.73064779,22.696,17.949,27.918
GPCC,6,2029,10,13.39689269,24.181,19.382,29.268
GPCC,6,2029,11,19.0431725,25.781,20.714,31.173
GPCC,6,2029,12,154.1476059,25.323,21.119,30.044
GPCC,6,2030,1,11.36519537,25.962,21.499,31.168
GPCC,6,2030,2,3.149391488,27.779,23.363,32.913
GPCC,6,2030,3,2.875531359,27.562,22.829,32.737
GPCC,6,2030,4,17.71664376,26.686,23.061,30.928
GPCC,6,2030,5,80.11462093,25.323,21.9,29.414
GPCC,6,2030,6,33.10547641,24.404,21.184,28.318
GPCC,6,2030,7,100.569866,22.996,19.396,27.239
GPCC,6,2030,8,23.23597867,22.667,18.408,27.539
GPCC,6,2030,9,18.98061358,23.696,19.063,28.897
GPCC,6,2030,10,0,24.881,20.604,29.56
GPCC,6,2030,11,100.064278,25.962,21.731,30.499
GPCC,6,2030,12,128.7879924,26.223,21.974,30.692
GPCC,6,2031,1,9.348451497,27.266,22.942,32.646
GPCC,6,2031,2,0.875858744,26.98,22.381,32.234
GPCC,6,2031,3,11.22529166,27.623,23.099,32.943
GPCC,6,2031,4,191.9292504,26.595,22.526,31.387
GPCC,6,2031,5,316.6586855,24.952,21.662,28.912
GPCC,6,2031,6,17.88360559,23.904,20.081,28.522
GPCC,6,2031,7,108.1953669,23.224,19.863,27.176
GPCC,6,2031,8,33.64012566,23.367,19.679,27.502
GPCC,6,2031,9,66.37758056,24.096,20.062,28.529
GPCC,6,2031,10,67.9058647,25.781,21.874,29.89
GPCC,6,2031,11,109.294659,25.69,21.721,30.031
GPCC,6,2031,12,112.690846,25.843,22.075,29.998
GPCC,6,2032,1,19.22440011,26.014,21.649,31.06
GPCC,6,2032,2,37.85891671,26.551,22.032,31.833
GPCC,6,2032,3,69.10340199,27.142,22.39,32.176
GPCC,6,2032,4,35.39301025,27.095,22.991,32.033
GPCC,6,2032,5,84.13092601,25.224,21.622,29.7
GPCC,6,2032,6,54.5883997,23.976,20.064,28.529
GPCC,6,2032,7,48.69923487,23.758,19.999,28.063
GPCC,6,2032,8,70.12844546,23.067,19.36,27.211
GPCC,6,2032,9,10.21175378,23.896,19.492,28.66
GPCC,6,2032,10,94.42004156,25.472,20.858,30.313
GPCC,6,2032,11,157.1991188,26.515,22.194,31.076
GPCC,6,2032,12,53.30226025,26.485,22.235,31.175
GPCC,6,2033,1,9.792841129,26.723,22.06,32.19
GPCC,6,2033,2,9.279430041,26.609,21.797,32.213
GPCC,6,2033,3,1.606786554,27.771,22.606,33.323
GPCC,6,2033,4,130.7867209,26.295,21.938,30.953
GPCC,6,2033,5,91.41569656,25.124,21.594,29.303
GPCC,6,2033,6,55.22021483,24.004,20.303,28.261
GPCC,6,2033,7,39.81788218,23.396,19.844,27.529
GPCC,6,2033,8,122.9809709,23.167,19.398,27.483
GPCC,6,2033,9,145.5520435,23.505,19.181,28.263
GPCC,6,2033,10,222.6397677,24.682,20.488,29.14
GPCC,6,2033,11,157.8358792,25.762,21.642,29.89
GPCC,6,2033,12,37.45999422,24.138,20.074,28.729
GPCC,6,2034,1,10.69756627,26.723,22.06,32.19
GPCC,6,2034,2,10.13672299,26.609,21.797,32.213
GPCC,6,2034,3,1.755231747,27.771,22.606,33.323
GPCC,6,2034,4,142.8696326,26.295,21.938,30.953
GPCC,6,2034,5,99.8612618,25.124,21.594,29.303
GPCC,6,2034,6,60.32181056,24.004,20.303,28.261
GPCC,6,2034,7,43.49651216,23.396,19.844,27.529
GPCC,6,2034,8,134.3427375,23.167,19.398,27.483
GPCC,6,2034,9,158.9990699,23.505,19.181,28.263
GPCC,6,2034,10,243.2086498,24.682,20.488,29.14
GPCC,6,2034,11,172.4177647,25.762,21.642,29.89
GPCC,6,2034,12,40.92078747,24.138,20.074,28.729
GPCC,6,2035,1,47.52625742,26.542,21.972,31.933
GPCC,6,2035,2,7.181242941,27.48,22.522,33.356
GPCC,6,2035,3,40.89161827,27.271,22.539,32.539
GPCC,6,2035,4,165.1780119,26.195,21.987,30.831
GPCC,6,2035,5,118.697841,25.024,21.329,29.311
GPCC,6,2035,6,119.4894741,24.004,20.378,28.391
GPCC,6,2035,7,4.985403564,23.496,19.89,27.794
GPCC,6,2035,8,62.93482987,23.067,18.961,27.801
GPCC,6,2035,9,5.173887631,24.096,19.618,29.038
GPCC,6,2035,10,60.49396121,24.891,20.277,29.754
GPCC,6,2035,11,185.3552312,25.862,21.215,30.798
GPCC,6,2035,12,49.22261402,26.785,21.961,31.927
GPCC,6,2036,1,20.73099692,26.014,21.649,31.06
GPCC,6,2036,2,40.82588177,26.551,22.032,31.833
GPCC,6,2036,3,74.5189658,27.142,22.39,32.176
GPCC,6,2036,4,38.16672472,27.095,22.991,32.033
GPCC,6,2036,5,90.72418171,25.224,21.622,29.7
GPCC,6,2036,6,58.86643744,23.976,20.064,28.529
GPCC,6,2036,7,52.51574472,23.758,19.999,28.063
GPCC,6,2036,8,75.62434089,23.067,19.36,27.211
GPCC,6,2036,9,11.01203861,23.896,19.492,28.66
GPCC,6,2036,10,101.8196449,25.472,20.858,30.313
GPCC,6,2036,11,169.5186549,26.515,22.194,31.076
GPCC,6,2036,12,57.47950455,26.485,22.235,31.175
GPCC,6,2037,1,14.68375806,25.605,21.131,30.68
GPCC,6,2037,2,0.877997905,26.351,21.219,32.237
GPCC,6,2037,3,30.94185719,26.971,21.988,32.705
GPCC,6,2037,4,121.860054,25.705,21.065,30.629
GPCC,6,2037,5,37.66308253,24.362,20.595,29.034
GPCC,6,2037,6,122.6068568,23.405,19.623,28.023
GPCC,6,2037,7,71.29948502,23.096,19.097,27.927
GPCC,6,2037,8,46.63480825,22.596,18.774,27.062
GPCC,6,2037,9,25.92616801,23.795,19.28,28.84
GPCC,6,2037,10,68.67558324,24.673,19.994,29.715
GPCC,6,2037,11,157.3331878,25.119,20.59,30.077
GPCC,6,2037,12,94.81368178,25.543,21.172,30.165
GPCC,6,2038,1,14.69661291,25.605,21.131,30.68
GPCC,6,2038,2,0.878766545,26.351,21.219,32.237
GPCC,6,2038,3,30.96894515,26.971,21.988,32.705
GPCC,6,2038,4,121.966736,25.705,21.065,30.629
GPCC,6,2038,5,37.69605457,24.362,20.595,29.034
GPCC,6,2038,6,122.7141926,23.405,19.623,28.023
GPCC,6,2038,7,71.36190395,23.096,19.097,27.927
GPCC,6,2038,8,46.67563456,22.596,18.774,27.062
GPCC,6,2038,9,25.948865,23.795,19.28,28.84
GPCC,6,2038,10,68.73570508,24.673,19.994,29.715
GPCC,6,2038,11,157.4709246,25.119,20.59,30.077
GPCC,6,2038,12,94.89668614,25.543,21.172,30.165
GPCC,6,2039,1,9.7598011,27.043,22.147,32.636
GPCC,6,2039,2,37.66065364,27.579,22.761,32.75
GPCC,6,2039,3,3.501349788,27.4,22.311,32.888
GPCC,6,2039,4,73.09701985,26.704,22.294,31.422
GPCC,6,2039,5,0,25.924,22.236,30.285
GPCC,6,2039,6,46.38019864,24.333,20.451,28.971
GPCC,6,2039,7,261.3326291,23.524,19.97,27.676
GPCC,6,2039,8,30.58183776,23.395,19.724,27.595
GPCC,6,2039,9,358.9306401,23.805,19.917,28.025
GPCC,6,2039,10,149.2133196,24.891,20.881,29.172
GPCC,6,2039,11,200.8201708,25.662,22.004,29.528
GPCC,6,2039,12,112.4829763,26.614,22.548,30.867
GPCC,6,2040,1,54.64939827,26.052,21.581,31.194
GPCC,6,2040,2,5.463042937,26.946,22.174,32.565
GPCC,6,2040,3,13.97059418,27.462,22.801,32.426
GPCC,6,2040,4,95.86881598,26.305,22.317,30.715
GPCC,6,2040,5,214.2442307,24.461,20.658,28.951
GPCC,6,2040,6,45.92370469,23.633,19.758,28.16
GPCC,6,2040,7,3.784295368,22.196,18.242,26.839
GPCC,6,2040,8,25.51316927,22.704,18.698,27.336
GPCC,6,2040,9,17.05304028,22.696,17.949,27.918
GPCC,6,2040,10,12.19700211,24.181,19.382,29.268
GPCC,6,2040,11,17.33757377,25.781,20.714,31.173
GPCC,6,2040,12,140.3413999,25.323,21.119,30.044
GPCC,6,2041,1,14.76411746,26.952,22.34,32.327
GPCC,6,2041,2,16.08965502,27.399,22.67,32.848
GPCC,6,2041,3,71.21261913,27.061,22.627,32.1
GPCC,6,2041,4,96.93666905,26.486,22.549,31.126
GPCC,6,2041,5,263.8897404,24.852,21.488,28.706
GPCC,6,2041,6,0,24.233,20.524,28.721
GPCC,6,2041,7,48.8616851,23.124,19.191,27.865
GPCC,6,2041,8,42.99914502,22.705,18.631,27.412
GPCC,6,2041,9,0,23.433,19.052,28.182
GPCC,6,2041,10,0,24.573,20.08,29.49
GPCC,6,2041,11,53.34480398,25.843,21.029,30.707
GPCC,6,2041,12,31.10163723,26.114,22.034,30.695
GPCC,6,2042,1,13.09363706,26.805,22.311,31.993
GPCC,6,2042,2,0.491134173,27.451,22.7,32.889
GPCC,6,2042,3,74.06303333,27.742,22.936,32.869
GPCC,6,2042,4,89.08191635,25.976,21.878,30.342
GPCC,6,2042,5,158.0175089,25.295,21.817,29.309
GPCC,6,2042,6,22.5135905,24.266,20.426,28.958
GPCC,6,2042,7,40.39087441,23.838,20.045,28.154
GPCC,6,2042,8,23.07348346,23.61,19.915,27.786
GPCC,6,2042,9,17.33703632,23.667,19.355,28.492
GPCC,6,2042,10,19.01671519,24.882,20.235,29.899
GPCC,6,2042,11,32.66042252,26.424,21.504,31.639
GPCC,6,2042,12,78.11980161,26.685,22.494,31.406
GPCC,6,2043,1,19.87914588,26.014,21.649,31.06
GPCC,6,2043,2,39.14831796,26.551,22.032,31.833
GPCC,6,2043,3,71.4569298,27.142,22.39,32.176
GPCC,6,2043,4,36.59842752,27.095,22.991,32.033
GPCC,6,2043,5,86.99626214,25.224,21.622,29.7
GPCC,6,2043,6,56.44757469,23.976,20.064,28.529
GPCC,6,2043,7,50.35783634,23.758,19.999,28.063
GPCC,6,2043,8,72.51688426,23.067,19.36,27.211
GPCC,6,2043,9,10.5595463,23.896,19.492,28.66
GPCC,6,2043,10,97.635805,25.472,20.858,30.313
GPCC,6,2043,11,162.5530158,26.515,22.194,31.076
GPCC,6,2043,12,55.11763183,26.485,22.235,31.175
GPCC,6,2044,1,15.1661409,27.043,22.147,32.636
GPCC,6,2044,2,58.52237906,27.579,22.761,32.75
GPCC,6,2044,3,5.440885904,27.4,22.311,32.888
GPCC,6,2044,4,113.5883499,26.704,22.294,31.422
GPCC,6,2044,5,0,25.924,22.236,30.285
GPCC,6,2044,6,72.07202487,24.333,20.451,28.971
GPCC,6,2044,7,406.0951073,23.524,19.97,27.676
GPCC,6,2044,8,47.52232712,23.395,19.724,27.595
GPCC,6,2044,9,557.7565163,23.805,19.917,28.025
GPCC,6,2044,10,231.8684783,24.891,20.881,29.172
GPCC,6,2044,11,312.0624053,25.662,22.004,29.528
GPCC,6,2044,12,174.7917452,26.614,22.548,30.867
GPCC,6,2045,1,7.053059099,26.824,22.088,32.021
GPCC,6,2045,2,4.857199954,26.809,21.919,32.555
GPCC,6,2045,3,21.2198923,27.8,22.528,33.54
GPCC,6,2045,4,125.993743,27.133,22.578,32.184
GPCC,6,2045,5,99.27914322,25.433,21.878,29.456
GPCC,6,2045,6,35.0831505,24.004,20.239,28.612
GPCC,6,2045,7,50.58571368,22.986,18.948,27.684
GPCC,6,2045,8,193.0838173,23.477,19.822,27.616
GPCC,6,2045,9,8.722721583,24.324,19.696,29.383
GPCC,6,2045,10,36.35816549,25.519,20.815,30.491
GPCC,6,2045,11,42.43978459,25.662,20.859,30.699
GPCC,6,2045,12,29.97297138,26.905,22.425,31.624
GPCC,6,2046,1,21.56084212,26.714,21.621,31.849
GPCC,6,2046,2,1.108790066,27.017,22.145,32.412
GPCC,6,2046,3,45.52561564,26.49,21.787,31.653
GPCC,6,2046,4,75.19273808,26.395,22.49,30.635
GPCC,6,2046,5,52.05722771,25.014,20.961,29.457
GPCC,6,2046,6,50.03531641,23.086,18.985,27.991
GPCC,6,2046,7,17.52633709,23.358,19.326,28.144
GPCC,6,2046,8,88.15346901,23.077,18.962,27.661
GPCC,6,2046,9,44.81748081,23.796,19.379,28.57
GPCC,6,2046,10,190.7771143,25.081,20.752,29.68
GPCC,6,2046,11,118.342375,25.724,21.544,29.925
GPCC,6,2046,12,82.32067421,25.714,21.485,30.288
GPCC,6,2047,1,15.19497902,26.114,21.393,31.487
GPCC,6,2047,2,12.82141136,27.109,22.038,32.603
GPCC,6,2047,3,96.70474372,26.871,22.105,32.031
GPCC,6,2047,4,73.06235139,25.933,21.465,30.916
GPCC,6,2047,5,97.66868168,25.152,21.12,29.944
GPCC,6,2047,6,24.58560044,23.642,19.499,28.701
GPCC,6,2047,7,8.426683456,22.995,18.428,28.369
GPCC,6,2047,8,0,22.967,18.841,27.853
GPCC,6,2047,9,76.28584285,23.596,18.853,28.909
GPCC,6,2047,10,174.5245954,25.072,19.831,30.624
GPCC,6,2047,11,101.3689597,26.225,21.486,31.191
GPCC,6,2047,12,70.2949166,25.481,20.94,30.55
GPCC,6,2048,1,10.34700002,25.962,21.499,31.168
GPCC,6,2048,2,2.867240971,27.779,23.363,32.913
GPCC,6,2048,3,2.617915669,27.562,22.829,32.737
GPCC,6,2048,4,16.12942914,26.686,23.061,30.928
GPCC,6,2048,5,72.93724021,25.323,21.9,29.414
GPCC,6,2048,6,30.13959321,24.404,21.184,28.318
GPCC,6,2048,7,91.55992237,22.996,19.396,27.239
GPCC,6,2048,8,21.15429291,22.667,18.408,27.539
GPCC,6,2048,9,17.2801613,23.696,19.063,28.897
GPCC,6,2048,10,0,24.881,20.604,29.56
GPCC,6,2048,11,91.0996295,25.962,21.731,30.499
GPCC,6,2048,12,117.2500179,26.223,21.974,30.692
GPCC,6,2049,1,35.18885201,26.275,21.424,31.673
GPCC,6,2049,2,27.00173655,26.694,22.295,31.998
GPCC,6,2049,3,18.50957232,27.071,22.152,32.813
GPCC,6,2049,4,59.75019838,26.685,22.067,31.839
GPCC,6,2049,5,219.5268735,25.324,22.354,28.978
GPCC,6,2049,6,7.21292744,24.004,19.936,28.862
GPCC,6,2049,7,39.92202813,23.195,19.422,27.688
GPCC,6,2049,8,39.43985427,23.458,19.167,28.359
GPCC,6,2049,9,104.8482154,24.167,19.807,28.888
GPCC,6,2049,10,128.3369709,25.572,21.302,30.104
GPCC,6,2049,11,98.98340671,25.943,21.885,30.178
GPCC,6,2049,12,64.93602752,26.947,22.549,31.727
GPCC,6,2050,1,90.69845822,26.714,21.809,32.207
GPCC,6,2050,2,9.517443624,27.18,22.859,32.433
GPCC,6,2050,3,36.91963025,27.309,22.471,32.653
GPCC,6,2050,4,51.4018632,26.805,22,32.113
GPCC,6,2050,5,122.7683136,25.124,21.911,28.951
GPCC,6,2050,6,0,24.033,20.158,28.746
GPCC,6,2050,7,109.2732878,23.296,19.934,27.259
GPCC,6,2050,8,11.09889196,22.668,18.758,27.228
GPCC,6,2050,9,6.776266507,23.596,19.104,28.734
GPCC,6,2050,10,15.94866686,25.943,21.19,30.948
GPCC,6,2050,11,51.15266528,26.253,21.799,31.03
GPCC,6,2050,12,108.8803218,26.548,22.505,30.988
GPCC,6,2051,1,8.70633527,25.424,21.117,30.494
GPCC,6,2051,2,96.39709416,26.08,21.432,31.296
GPCC,6,2051,3,120.4276109,26.552,21.911,31.73
GPCC,6,2051,4,214.2463234,25.676,21.82,29.893
GPCC,6,2051,5,199.0940341,24.604,21.089,28.539
GPCC,6,2051,6,156.5679266,22.915,19.362,27.223
